INSPECTION_ID,INSPECTION_NUMBER,INSPECTION_LOCATION_ID,INSPECTION_LOCATION_NAME,INSPECTION_LOCATION_STATE_CODE,CATEGORY,SUBCATEGORY,PATHWAY_ID,PATHWAY,ID,COUNTRY_OF_ORIGIN_ID,COUNTRY_OF_ORIGIN_NAME,PROPAGATIVE_MATERIAL_TYPE_ID,PROPAGATIVE_MATERIAL_TYPE,PRODUCER_ID,PRODUCER_NAME,TOTAL_SAMPLING_UNITS,TOTAL_PLANT_QUANTITY,SUBMITTED_DATETIME,REMARKS,CONFIDENCE_LEVEL,RISK_RATING,DETECTION_LEVEL,REQUIRED_NUMBER_OF_BOXES,PULL_NUMBERS,IS_CERTIFIED_OFFSHORE_GREENHOUSE,IS_ACTIVE,CREATED_BY_USER_ID,CREATED_BY_USER_FIRST_NAME,CREATED_BY_USER_MIDDLE_NAME,CREATED_BY_USER_LAST_NAME,CREATED_DATETIME,MODIFIED_BY_USER_ID,MODIFIED_BY_USER_FIRST_NAME,MODIFIED_BY_USER_MIDDLE_NAME,MODIFIED_BY_USER_LAST_NAME,MODIFIED_DATETIME,remarks2,pack_plant
22,22,,Los Indios PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,QUELETZU S.A.,1,6213,,,,,,10,,,,,,,,,,,,,,,
22,22,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,AGRIGENTUM S A,32,45358,,,,,,27,,,,,,,,,,,,,,,
22,22,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,INNOVAPLANT DE COSTA RICA,2,275,,,,,,15,,,,,,,,,,,,,,,
22,22,,Orlando PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Unrooted Plant,,La Realeza Ornamentales,13,215,,,,,,7,,,,,,,,,,,,,,,
22,22,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,ORNAMENTALES SAPO VERDE 1100,17,83735,,,,,,20,,,,,,,,,,,,,,,
22,22,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,DALAT HASFARM CO LTD,2,23055,,,,,,1,,,,,,,,,,,,,,,
22,22,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Brazil,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,VITRO PLUS,2,3228,,,,,,17,,,,,,,,,,,,,,,
22,22,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,SHENZHEN RENRUOFEI TRADING CO LT,0,120,,,,,,6,,,,,,,,,,,,,,,
22,22,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,FLORICULTURA Y CIA LTDA,0,347,,,,,,11,,,,,,,,,,,,,,,
22,22,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,FERTIPLANT B V,4,10585,,,,,,27,,,,,,,,,,,,,,,
22,22,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,SARAVUT CHATCHARAWAN,8,70594,,,,,,6,,,,,,,,,,,,,,,
22,22,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Plant,,CV.AMAZONE TROPICALSS,2,3391,,,,,,15,,,,,,,,,,,,,,,
22,22,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,COOPEINDIA R.L Box 900-923,37,473,,,,,,13,,,,,,,,,,,,,,,
22,22,,Honolulu PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Plant,,CLAUDE W HAMILTON,101,37994,,,,,,25,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Rooted Plant (including grafted),,Borneo Aquatic,13,4986,,,,,,22,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Plant (including grafted),,ORNAMENTALES SAPO VERDE 201,4,7622,,,,,,12,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,LATHYFLORA KENYA LTD,73,56239,,,,,,27,,,,,,,,,,,,,,,
23,23,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,ANNIA FUENTES Box 101-103,69,99930,,,,,,8,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,China,,Unrooted Cutting,,Vita Farms 2301-2347,0,15168,,,,,,5,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,VIVERO INTENACIONAL SA DE CV,1,397,,,,,,23,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,"FOLLAJES INTERNACIONALES, S.A.",18,44444,,,,,,19,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Unrooted Cutting,,LA FLORESTA ORNAMENTALES SA,25,33951,,,,,,7,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,China,,Unrooted Cutting,,PLANTOPEDIA PAMPANGA,7,5103,,,,,,14,,,,,,,,,,,,,,,
23,23,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Plant,,EXPORTADORA DE ORNAMENTALES,0,4370,,,,,,21,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Mail - PIS Mail,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,RED FOX LAS MERCEDES S.A.,16,18266,,,,,,16,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,INDUSTRIAS AGRICOLAS CENTRO AMER,2,557,,,,,,19,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Tanwapa Kongchern,2,72010,,,,,,11,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,Duangnapa Koyaklang,0,468,,,,,,12,,,,,,,,,,,,,,,
23,23,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,Cactusinter,11,13307,,,,,,13,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Rooted Plant (including grafted),,VITA FARMS BOX 801-873,78,69412,,,,,,6,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Unrooted Cutting,,APO VERDE ,239,24687,,,,,,20,,,,,,,,,,,,,,,
23,23,,Los Angeles PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,India,,Rooted Plant (including grafted),,LUCHA ORNAMENTAL S.A.102-102,7,18928,,,,,,17,,,,,,,,,,,,,,,
23,23,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Not Selected,1,12837,,,,,,8,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,"Korea, South",,Rooted Plant (including grafted),,FLORICULTURA Y COMPANIA LIMITADA,0,12246,,,,,,19,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,M/S PLANTEK INTERNATIONAL,69,127,,,,,,25,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Kenya,,Unrooted Cutting,,Ornamentales Rio Molino S.A.,0,2680,,,,,,18,,,,,,,,,,,,,,,
23,23,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Same as Shipper,121,95,,,,,,25,,,,,,,,,,,,,,,
23,23,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,ORNAMETALES DE ALTURA S.A,51,165758,,,,,,19,,,,,,,,,,,,,,,
23,23,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Unrooted Cutting,,-COOPEINDIA R.L. Box 17-21,1,7478,,,,,,8,,,,,,,,,,,,,,,
24,24,,Linden PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,El Salvador,,Unrooted Cutting,,KAPOK PLANTAS,1,14625,,,,,,9,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,INNOVA PLANT DE COSTA RICA SA,7,2230,,,,,,27,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,GUATEXOTIC,2,655,,,,,,23,,,,,,,,,,,,,,,
24,24,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,Not Selected,13,9406,,,,,,16,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Italy,,Rooted Plant (including grafted),,INNOVA PLANT DE COSTA RICA SA,10,6950,,,,,,25,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Brazil,,Rooted Cutting (including air layer),,Not Selected,67,11779,,,,,,11,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Switzerland,,Rooted Plant (including grafted),,Costa Farms LLC,1,4207,,,,,,25,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,"PLANT1688 (THAILAND) CO, LTD.",11,6649,,,,,,25,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,ORNAMENTALES DE CONCEPCION,0,579,,,,,,9,,,,,,,,,,,,,,,
24,24,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,INNOVA PLANT,10,20388,,,,,,27,,,,,,,,,,,,,,,
24,24,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,"PACHARA ORCHIDS INTERTRADE CO.,",1,2340,,,,,,26,,,,,,,,,,,,,,,
24,24,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,NATTA 1565 LIMITED PARTNERSHIP,0,34,,,,,,20,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Unrooted Cutting,,Same as Shipper,4,4310,,,,,,7,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Vita Farms Box 801-885,12,17471,,,,,,17,,,,,,,,,,,,,,,
24,24,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,TUCAN EXPORTERS,1,6881,,,,,,19,,,,,,,,,,,,,,,
24,24,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Vita Farms,3,9594,,,,,,9,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Same as Shipper,3,6224,,,,,,23,,,,,,,,,,,,,,,
24,24,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,POLDER CO LTD,3,2392,,,,,,1,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Rooted Plant (including grafted),,UBONRAT NURSERY LTD,2,43369,,,,,,9,,,,,,,,,,,,,,,
24,24,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,LA FLORESTA ORNAMENTALES SA,0,67,,,,,,1,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,"Root cutting, crown, or clump, Tuberous Root",,FOLLAJES INTERNACIONALES SA,1,1369,,,,,,11,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,ZACATE ORNAMENTAL Y DECORATIVO,1,13018,,,,,,17,,,,,,,,,,,,,,,
24,24,,Linden PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,China,,Rooted Plant (including grafted),,INNOVA PLANT DE COSTA RICA SA,0,16366,,,,,,11,,,,,,,,,,,,,,,
24,24,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Taiwan,,Rooted Plant (including grafted),,STK ORCHID NURSERY,0,2622,,,,,,6,,,,,,,,,,,,,,,
24,24,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,QUELETZU S A BOX 1-32,268,175750,,,,,,28,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,Agropecuaria Marso,4,4404,,,,,,1,,,,,,,,,,,,,,,
25,25,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,Same as Shipper,14,5048,,,,,,5,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,Not Selected,130,65803,,,,,,11,,,,,,,,,,,,,,,
25,25,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Rooted Plant (including grafted),,Not Selected,1,256,,,,,,1,,,,,,,,,,,,,,,
25,25,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,ANTHO ORNAMENTALES SA box 1-10,5,8691,,,,,,3,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,1,3592,,,,,,27,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,Costa Farms LLC,0,288,,,,,,5,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Singapore,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,10,77863,,,,,,14,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Vita Farms 201,0,8786,,,,,,10,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,LAS LIMAS,4,2859,,,,,,22,,,,,,,,,,,,,,,
25,25,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,SAPO VERDE 1201,98,115753,,,,,,22,,,,,,,,,,,,,,,
25,25,,San Diego PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,IVAGRO SA,10,74202,,,,,,5,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Portugal,,Unrooted Cutting,,MUKOYAMA ORCHIDS CO LTD,0,8378,,,,,,18,,,,,,,,,,,,,,,
25,25,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,GUATEXOTIC,6,13758,,,,,,24,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,VIVERO LAS GARDENIAS,3,2203,,,,,,13,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Plant,,ZHANJIANG YONGXING IMPORT & EXPORT,2,16848,,,,,,9,,,,,,,,,,,,,,,
25,25,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,ANTHO ORNAMENTALES Box 01- 08,71,56,,,,,,27,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,BOCELS BROMELAIDS,16,46251,,,,,,26,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Ethiopia,,Unrooted Plant,,DGJ CAPCO DE COSTA RICA,623,34297,,,,,,19,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Zimbabwe,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,197,488,,,,,,5,,,,,,,,,,,,,,,
25,25,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Cutting (including air layer),,TICOPLANT,4,5082,,,,,,27,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Tanzania,,Unrooted Cutting,,SAPO VERDE box 8001,319,47256,,,,,,4,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,CV. Nisa Garden,3,9268,,,,,,6,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Wirote Makmoon,456,9948,,,,,,28,,,,,,,,,,,,,,,
25,25,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,PREMIUM ORNAMENTALES,2746,3534,,,,,,12,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,4,7151,,,,,,2,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,MICROPLANTAS S.A.,4,4738,,,,,,20,,,,,,,,,,,,,,,
26,26,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,GEOAGRO DE COSTA RICA SA,3,16406,,,,,,20,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Uganda,,Unrooted Cutting,,LATHYFLORA (KENYA) LIMITED,0,525,,,,,,23,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Unrooted Cutting,,M & R AGROEXPORTS,0,2183,,,,,,1,,,,,,,,,,,,,,,
26,26,,Orlando PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,CLAUDE HAMILTON,6,9561,,,,,,6,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Ethiopia,,Unrooted Cutting,,F1 BIOTECH,25,40972,,,,,,2,,,,,,,,,,,,,,,
26,26,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,KULTANA ORCHIDS,33,120068,,,,,,17,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Ornamentales Sapo Verde Box 650,1,410,,,,,,8,,,,,,,,,,,,,,,
26,26,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Rooted Plant (including grafted),,Not Selected,38,68755,,,,,,26,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Cutting (including air layer),,PT ALCHEMIE BERKA,0,1796,,,,,,21,,,,,,,,,,,,,,,
26,26,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,SHENZHEN ZHIZE WEISI SUPPLY CHAIN,91,212492,,,,,,28,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,LONG PRIDE BIOTECHNOLOGY,10,4334,,,,,,19,,,,,,,,,,,,,,,
26,26,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Peru,,Unrooted Cutting,,LA FLOR EXOTICA DEL CARIBE BULLIS,2,18861,,,,,,14,,,,,,,,,,,,,,,
26,26,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,ORCHITECH LAB CO LTD,39,83095,,,,,,10,,,,,,,,,,,,,,,
26,26,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,PLANT INVESTMENTS SOCIEDAD ANONI,17,3101,,,,,,25,,,,,,,,,,,,,,,
26,26,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,Anita Salazar Avila,0,4458,,,,,,10,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Spain,,Unrooted Cutting,,ARCO IRIS DEL CARIBE S.A.,36,28052,,,,,,16,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,Insumos y Servicios Agricolas S.A.,9,37273,,,,,,21,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,Same as Shipper,1,6862,,,,,,20,,,,,,,,,,,,,,,
26,26,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,LAS LIMAS S A,24,698,,,,,,23,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,Mr. Wirote Makmoon,15,55824,,,,,,19,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,NUTAPONG VITITVIRIY AKUL,1,6221,,,,,,23,,,,,,,,,,,,,,,
26,26,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,Cerca del Paraiso ,125,43148,,,,,,1,,,,,,,,,,,,,,,
26,26,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,"Follaje De Montana, S.A.",87,170209,,,,,,28,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Guatemala,,Rooted Plant (including grafted),,CHAO JEN FONG,2,51,,,,,,13,,,,,,,,,,,,,,,
27,27,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Zimbabwe,,Unrooted Cutting,,Mr. Nattapong Monghpech,5,6111,,,,,,27,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,United Kingdom of Great Britain and N. Ireland,,Unrooted Cutting,,INDUSTRIA AGRICOLAS CENTRO AMERICAN,9,16,,,,,,13,,,,,,,,,,,,,,,
27,27,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,1,2882,,,,,,12,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Tanzania,,Unrooted Cutting,,SHENZHEN ZHIZE WEISI SUPPLY CHAIN,219,138424,,,,,,1,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,PLANTEX,4,18579,,,,,,16,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Brazil,,Rooted Plant (including grafted),,EXPORTADORA FARM2 ,0,34054,,,,,,28,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,VIVERO LAS GARDERIAS,26,6222,,,,,,28,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,VITA  FARMS Box 1901,0,6057,,,,,,17,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,"VIVERO INTERNATIONAL ,S.A.DE C.V",14,34295,,,,,,5,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,SAPO VERDE 1201,1,7051,,,,,,3,,,,,,,,,,,,,,,
27,27,,Linden PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,China,,Unrooted Cutting,,Ornamentales Sapo Verde 3001,0,6820,,,,,,18,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,MR. WROTE MAKMOON,2,113648,,,,,,23,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Unrooted Plant,,PT ALCHEMIE BERKA,46,739,,,,,,10,,,,,,,,,,,,,,,
27,27,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,QUELETZU S.A.,50,4,,,,,,7,,,,,,,,,,,,,,,
27,27,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Spain,,Unrooted Cutting,,LOS PINOS POPTUN,9,3085,,,,,,6,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Riampreeda Garden,81975,6805,,,,,,21,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,XL-BLOOM YOUNGPLANTS,18,40420,,,,,,22,,,,,,,,,,,,,,,
27,27,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,RED FOX ETHIOPIA PLC,69,218098,,,,,,26,,,,,,,,,,,,,,,
