INSPECTION_ID,INSPECTION_NUMBER,INSPECTION_LOCATION_ID,INSPECTION_LOCATION_NAME,INSPECTION_LOCATION_STATE_CODE,CATEGORY,SUBCATEGORY,PATHWAY_ID,PATHWAY,ID,COUNTRY_OF_ORIGIN_ID,COUNTRY_OF_ORIGIN_NAME,PROPAGATIVE_MATERIAL_TYPE_ID,PROPAGATIVE_MATERIAL_TYPE,PRODUCER_ID,PRODUCER_NAME,TOTAL_SAMPLING_UNITS,TOTAL_PLANT_QUANTITY,SUBMITTED_DATETIME,REMARKS,CONFIDENCE_LEVEL,RISK_RATING,DETECTION_LEVEL,REQUIRED_NUMBER_OF_BOXES,PULL_NUMBERS,IS_CERTIFIED_OFFSHORE_GREENHOUSE,IS_ACTIVE,CREATED_BY_USER_ID,CREATED_BY_USER_FIRST_NAME,CREATED_BY_USER_MIDDLE_NAME,CREATED_BY_USER_LAST_NAME,CREATED_DATETIME,MODIFIED_BY_USER_ID,MODIFIED_BY_USER_FIRST_NAME,MODIFIED_BY_USER_MIDDLE_NAME,MODIFIED_BY_USER_LAST_NAME,MODIFIED_DATETIME,remarks2,pack_plant
32,32,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Ornamentales Sapo Verde 3001,66,2039,,,,,,7,,,,,,,,,,,,,,,
32,32,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Plant,,AGRO ORCHIDS COSTA RICA S.A,0,16127,,,,,,2,,,,,,,,,,,,,,,
32,32,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,ORNAMENTALES DE CONCEPCION S.A.,6,16876,,,,,,24,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Colombia,,Rooted Plant (including grafted),,ZHONGSHAN BRIGHTEN FLORICULTURE,14,169589,,,,,,18,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,PLANTAS ORNAMENTALES DE COSTA RI,10,381339,,,,,,7,,,,,,,,,,,,,,,
33,33,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,ORIENTAL AQUARIUM LTD,15,9112,,,,,,4,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Unrooted Plant,,Not Selected,20,9539,,,,,,24,,,,,,,,,,,,,,,
33,33,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,VIVERO LAS GARDENIAS,20,347822,,,,,,24,,,,,,,,,,,,,,,
33,33,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,Not Selected,16,287,,,,,,18,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Land Border - Truck - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,EDEN GARDEN FOR EXOTIC,257,8260,,,,,,6,,,,,,,,,,,,,,,
33,33,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Honduras,,Unrooted Cutting,,FERTIPLANT BV,6,7478,,,,,,13,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Kanapos Chokphakapong,44,48392,,,,,,1,,,,,,,,,,,,,,,
33,33,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,QUEEN TARIM SANAYI VE TIC,6,5152,,,,,,21,,,,,,,,,,,,,,,
33,33,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Israel,,Rooted Plant (including grafted),,APO VERDE ,58,8567,,,,,,11,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Brazil,,Rooted Plant (including grafted),,KENYA CUTTINGS LIMITED,40,557,,,,,,23,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,"Bulb, Corm, Rhizome, Tuberous Stem",,Warut Fuangfoo,1,11685,,,,,,10,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Spain,,Unrooted Plant,,VITRO PLUS BOX 1-36,2,1009,,,,,,8,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Rooted Plant (including grafted),,CERCA DEL PARAISO S.A.,0,5580,,,,,,8,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,MISS JUTAMAS PILADEE,1,298,,,,,,19,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Same as Shipper,0,188,,,,,,8,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Israel,,Unrooted Cutting,,AGRO MARIA LINDA S. A.,1,1,,,,,,6,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Primeros en Follaje ,0,3,,,,,,8,,,,,,,,,,,,,,,
33,33,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Costa Farms LLC,79,195002,,,,,,28,,,,,,,,,,,,,,,
33,33,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,KRITKHAJORN KETWORN,83,63448,,,,,,19,,,,,,,,,,,,,,,
33,33,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Poland,,Rooted Cutting (including air layer),,ANTHO ORNAMENTALES SA,17,84156,,,,,,23,,,,,,,,,,,,,,,
34,34,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Rooted Plant (including grafted),,Ornamentales La Cima S.A,5,2454,,,,,,7,,,,,,,,,,,,,,,
34,34,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,1,92,,,,,,1,,,,,,,,,,,,,,,
34,34,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Agropecuaria Marso,5,1171,,,,,,23,,,,,,,,,,,,,,,
34,34,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Germany,,Rooted Plant (including grafted),,"FOLLAJES INTERNACIONALES, S.A.",44,76065,,,,,,3,,,,,,,,,,,,,,,
34,34,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,VIVERO LAS GARDENIAS,0,35,,,,,,27,,,,,,,,,,,,,,,
35,35,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,DARWIN COLOMBIA S.A.S,56,70939,,,,,,26,,,,,,,,,,,,,,,
35,35,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,ORNALO S.A.,4,6434,,,,,,17,,,,,,,,,,,,,,,
35,35,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Germany,,"Bulb, Corm, Rhizome, Tuberous Stem",,TROPI PLANTAS SA,1,11,,,,,,25,,,,,,,,,,,,,,,
35,35,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Same as Shipper,10,3115,,,,,,2,,,,,,,,,,,,,,,
35,35,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Poland,,Rooted Plant (including grafted),,LAS LIMAS,12,25703,,,,,,22,,,,,,,,,,,,,,,
35,35,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,TROPICAL EXOTIQUE CO. LTD,4,1196,,,,,,11,,,,,,,,,,,,,,,
35,35,,Carolina PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,FOSHAN SHUNDE LUYA AGRICULTURAL,18,31896,,,,,,18,,,,,,,,,,,,,,,
35,35,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,VITA FARMS S.A. BOXES 008 & 009,8,2262,,,,,,2,,,,,,,,,,,,,,,
35,35,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,FLOWER AGRONEGOCIOS-EIRELI,2,3320,,,,,,14,,,,,,,,,,,,,,,
35,35,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Italy,,Rooted Plant (including grafted),,BEAUTY LINE GUATEMALA S A,9,2246,,,,,,20,,,,,,,,,,,,,,,
35,35,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,PT ALCHEMIE BERKA,14,143816,,,,,,14,,,,,,,,,,,,,,,
35,35,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,"AGRO KOMPASS,SOCIEDAD ANONIMA",35,114746,,,,,,18,,,,,,,,,,,,,,,
35,35,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,PRODUCTOS VALPARAISO,144,5655,,,,,,13,,,,,,,,,,,,,,,
35,35,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,FLOWER AGRONEGOCIOS-EIRELI,3,114110,,,,,,28,,,,,,,,,,,,,,,
35,35,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Ornamentales Sapo Verde Box 8001-8010,2,1822,,,,,,20,,,,,,,,,,,,,,,
35,35,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Plant,,ZACATE ORNAMENTAL Y DECORATIVO S.A.,1,587,,,,,,21,,,,,,,,,,,,,,,
35,35,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,FERTIPLANT BV,277,8263,,,,,,18,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Rooted Plant (including grafted),,SAPO VERDE box 8001,0,35693,,,,,,2,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,AGRO KOMPASS S  A BOX 1-81,23,26,,,,,,22,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Rooted Plant (including grafted),,COSTA FARM LLC,5,12120,,,,,,12,,,,,,,,,,,,,,,
36,36,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,Wirote Makmoon,39,272,,,,,,19,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Rooted Cutting (including air layer),,Vita Farms 1901,10,6355,,,,,,21,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,ALPINE TROPICAL PLANTS CO LTD,3,8084,,,,,,28,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Nicaragua,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,ZACATE ORNAMENTAL Y DECORATIVO S,3,5799,,,,,,27,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,LATHYFLORA KENYA LTD,1,4737,,,,,,27,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,FERTIPLANT BV,17,14180,,,,,,15,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,VIVERO LAS GARDENIAS,11,4600,,,,,,13,,,,,,,,,,,,,,,
36,36,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,243,5626,,,,,,27,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,INNOVAPLANT,4,1597,,,,,,12,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,M4 TROPICAL PLANTS,22,6359,,,,,,24,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Rooted Plant (including grafted),,Annia Mayela Fuentes Martinez,3,1751,,,,,,19,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Mail - PIS Mail,,,China,,Unrooted Cutting,,Cactus Inter Co. ,51,19524,,,,,,23,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,LA FLOR EXOTICA DEL CARIBE BULLIS SA,3,1961,,,,,,1,,,,,,,,,,,,,,,
36,36,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,"Bulb, Corm, Rhizome, Tuberous Stem",,"Cactus Inter Co., LTD",1,3593,,,,,,22,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,SAPO VERDE box 8001,7,0,,,,,,9,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,"Ornamentales de Altura, S.A.",476,69470,,,,,,19,,,,,,,,,,,,,,,
36,36,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,Not Selected,46,7137,,,,,,22,,,,,,,,,,,,,,,
36,36,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Unrooted Cutting,,Costa Farms LLC,12,1145,,,,,,9,,,,,,,,,,,,,,,
37,37,,Atlanta PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,"Korea, South",,"Bulb, Corm, Rhizome, Tuberous Stem",,GEOAGRO DE COSTA RICA,0,2591,,,,,,3,,,,,,,,,,,,,,,
37,37,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,"KAPOK PLANTAS, S.A.",1,36,,,,,,8,,,,,,,,,,,,,,,
37,37,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Micro Plantas S.A. Box 1-2,4,393,,,,,,1,,,,,,,,,,,,,,,
37,37,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Innovaplant de Costa Rica LAB,0,42,,,,,,23,,,,,,,,,,,,,,,
37,37,,San Francisco PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Rooted Cutting (including air layer),,ZIMFLORA  PVT  LTD,5,48,,,,,,8,,,,,,,,,,,,,,,
37,37,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Unrooted Plant,,PT TAMORA STEKINDO,4,7348,,,,,,27,,,,,,,,,,,,,,,
37,37,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,Zacate Ornamental y Decorativo Box 1-19,1,2,,,,,,9,,,,,,,,,,,,,,,
37,37,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Rooted Cutting (including air layer),,"Wilberth Gonzalez Villegas, S.A.",0,35,,,,,,13,,,,,,,,,,,,,,,
37,37,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,ORNAMENTALES CONCEPCION S.A,0,10611,,,,,,16,,,,,,,,,,,,,,,
37,37,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Unrooted Cutting,,FOSHAN SANSHUI YOUNGPLANTS,44,827,,,,,,22,,,,,,,,,,,,,,,
37,37,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Plant (including grafted),,TURRIPLANTAS S.A. BOXES 130-131,1,48,,,,,,7,,,,,,,,,,,,,,,
37,37,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,KULTANA ORCHIDS,0,6,,,,,,4,,,,,,,,,,,,,,,
37,37,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,INNOVAPLANT DE COSTA RICA,2,58315,,,,,,8,,,,,,,,,,,,,,,
37,37,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,QUELETZU S A BOX 1-32,2,146,,,,,,14,,,,,,,,,,,,,,,
37,37,,Seattle PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Budwood/Graftwood (scion),,LAS LIMAS,8,5910,,,,,,14,,,,,,,,,,,,,,,
37,37,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,Phormiums Exporter S.A. Box 001-008,1,44,,,,,,5,,,,,,,,,,,,,,,
37,37,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,DONGGUAN,1,23,,,,,,26,,,,,,,,,,,,,,,
37,37,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,El Salvador,,Unrooted Cutting,,Same as Shipper,0,2,,,,,,5,,,,,,,,,,,,,,,
37,37,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,MAI AN PHU EXPORT IMPORT SERVICES T,22,1653,,,,,,26,,,,,,,,,,,,,,,
37,37,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,TUCAN EXPORTERS,304,695,,,,,,18,,,,,,,,,,,,,,,
37,37,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Cutting (including air layer),,AYO AGRIC E COM DE EQUP  AGRIC,0,4,,,,,,27,,,,,,,,,,,,,,,
38,38,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,COOPEINDIA  R.L. BOX 20-36,1,3400,,,,,,28,,,,,,,,,,,,,,,
38,38,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,FINCA CATALINA S,2,2324,,,,,,17,,,,,,,,,,,,,,,
38,38,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Cutting (including air layer),,ZHANGHOU SPRING SUNSHINE IMPORT EXPORT,0,2,,,,,,9,,,,,,,,,,,,,,,
38,38,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Unrooted Cutting,,Mr. Wirote Makmoon,1,54,,,,,,25,,,,,,,,,,,,,,,
38,38,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Plant (including grafted),,JARDINES TERRAGARDEN,6,31171,,,,,,21,,,,,,,,,,,,,,,
38,38,,Houston PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Nicaragua,,Rooted Plant (including grafted),,"TAIWAN EL MONTE NURSERY CO., LTD",1,637,,,,,,27,,,,,,,,,,,,,,,
38,38,,Carolina PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Rooted Plant (including grafted),,INNOVAPLANT DE COSTA RICA,15,76931,,,,,,27,,,,,,,,,,,,,,,
38,38,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,ZHONGSHAN BRIGHTEN FLORICULTURE,1,11931,,,,,,19,,,,,,,,,,,,,,,
38,38,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,INVERSIONES LUA SOCIEDAD ANONIMA,7,76,,,,,,11,,,,,,,,,,,,,,,
38,38,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Singapore,,"Bulb, Corm, Rhizome, Tuberous Stem",,FLORICULTURA Y CIA LTDA,0,55,,,,,,12,,,,,,,,,,,,,,,
38,38,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,TIGRA VERDE S.A.,6,19691,,,,,,27,,,,,,,,,,,,,,,
38,38,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,MICRO PLANTAS,65,21413,,,,,,28,,,,,,,,,,,,,,,
38,38,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,Queen Tarim ,2,17,,,,,,1,,,,,,,,,,,,,,,
38,38,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Plant,,BOCELS BROMELAIDS,11,3163,,,,,,1,,,,,,,,,,,,,,,
38,38,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,ZHANGHOU SPRING SUNSHINE IMPORT EXPORT,15,16940,,,,,,10,,,,,,,,,,,,,,,
38,38,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,FLORAPLANT S A  DE C V,5,13153,,,,,,25,,,,,,,,,,,,,,,
38,38,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Germany,,Rooted Cutting (including air layer),,IZUCAR HORTICULTURAL/ YECAFLORA,5,1885,,,,,,13,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,MISS CHANIN SAEHENG,10,5375,,,,,,23,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Plant (including grafted),,IVAGRO SA,1,6,,,,,,13,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Rooted Plant (including grafted),,Same as Shipper,5,215493,,,,,,4,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,PRODUCTOS VALPARAISO SOCIEDAD ANONIMA .,26,627,,,,,,23,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,"Root cutting, crown, or clump, Tuberous Root",,Not Selected,2,5020,,,,,,21,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Zimbabwe,,Rooted Plant (including grafted),,SAPO VERDE 1001,10,275046,,,,,,27,,,,,,,,,,,,,,,
39,39,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,South Africa,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,BEAUTY LINE GUATEMALA,18,10186,,,,,,25,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Plant,,VITROFLORA LAB KULTUR TKANKOWYCH AN,15,5894,,,,,,24,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,AGRO INDUSTRIALES CHORTI S. A.,31,38223,,,,,,27,,,,,,,,,,,,,,,
39,39,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,THICOMPORN YAMSAARD,12,52949,,,,,,20,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,KAPOK PLANTS S.A,3,6553,,,,,,14,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Rooted Plant (including grafted),,FERTIPLANT B.V. IMPORT-EXPORT BOXES 1-8,4,23324,,,,,,20,,,,,,,,,,,,,,,
39,39,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Same as Shipper,108,72767,,,,,,26,,,,,,,,,,,,,,,
39,39,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,INDUSTRIAS AGRICOLAS CENTRO AMERICANAS,9,9930,,,,,,8,,,,,,,,,,,,,,,
39,39,,Orlando PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,LIANYUNGANG FLOWER KING,40,11272,,,,,,10,,,,,,,,,,,,,,,
39,39,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Vreeland Nursery,1,54,,,,,,19,,,,,,,,,,,,,,,
40,40,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,MISS JUTAMAS PILADEE,1,97,,,,,,21,,,,,,,,,,,,,,,
40,40,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,La Laguna Chichoj,0,37,,,,,,20,,,,,,,,,,,,,,,
40,40,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Cerca del Paraiso ,17,58351,,,,,,17,,,,,,,,,,,,,,,
40,40,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Netherlands,,Unrooted Cutting,,FLORICULTURA Y COMPANIA LTDA,3,1346,,,,,,6,,,,,,,,,,,,,,,
40,40,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,SHENZHEN ZHIZE WEISI SUPPLY,1,21755,,,,,,21,,,,,,,,,,,,,,,
41,41,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,AGROMARIALINDA SA 1-15,7,1988,,,,,,24,,,,,,,,,,,,,,,
41,41,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Plant,,CHEONG POONG CORP,0,1408,,,,,,27,,,,,,,,,,,,,,,
41,41,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Unrooted Cutting,,LA FLORESTA ORNAMENTALES S.A.,14,104034,,,,,,26,,,,,,,,,,,,,,,
